term,int_rate,dti,fico_range_low,total_rec_int,total_rec_late_fee,last_fico_range_high,last_fico_range_low,acc_open_past_24mths,num_tl_op_past_12m,loan_to_income,loan_int_rate_interaction
36,11.99,39.78,705.0,539.54,0.0,679.0,675.0,2.0,0.0,0.07714065312419645,32373.0
36,9.17,23.16,710.0,1581.25,17.81,709.0,705.0,3.0,2.0,0.2234955300893982,102474.75
36,5.32,13.28,700.0,1000.71,0.0,754.0,750.0,5.0,2.0,0.093749267583847,63840.0
60,15.41,9.28,710.0,6235.74,0.0,729.0,725.0,6.0,1.0,0.459896983075791,375618.75
36,9.76,29.69,680.0,1118.1,0.0,659.0,655.0,2.0,1.0,0.20587629775594835,68320.0
36,6.99,20.5,690.0,3534.04,0.0,694.0,690.0,2.0,0.0,0.22138740720754377,223680.0
36,5.32,15.93,700.0,1068.24,0.0,769.0,765.0,6.0,2.0,0.1347354238376438,68096.0
36,13.67,36.84,695.0,374.68,0.0,504.0,500.0,2.0,1.0,0.3516998827667057,69717.0
60,18.49,16.98,675.0,2371.52,0.0,614.0,610.0,4.0,2.0,0.14999875001041657,332820.0
60,16.55,18.31,675.0,4443.83,0.0,699.0,695.0,5.0,3.0,0.3870842876036257,198600.0
36,5.32,24.16,735.0,393.14,0.0,724.0,720.0,3.0,1.0,0.16666111129629013,26600.0
36,8.49,17.25,670.0,683.65,0.0,729.0,725.0,4.0,3.0,0.11627636566591475,42450.0
36,11.48,17.17,700.0,552.59,0.0,639.0,635.0,3.0,2.0,0.05999880002399952,34440.0
36,17.57,6.21,665.0,1229.53,0.0,674.0,670.0,2.0,2.0,0.10499737506562336,73794.0
36,6.89,18.41,710.0,80.62,0.0,694.0,690.0,5.0,0.0,0.0382163170935217,41340.0
36,6.49,8.51,760.0,204.6,0.0,819.0,815.0,5.0,3.0,0.05708088361207832,12980.0
60,16.99,22.66,665.0,1616.85,0.0,559.0,555.0,12.0,4.0,0.237621409689013,407759.99999999994
36,7.26,11.68,685.0,760.4,0.0,734.0,730.0,5.0,2.0,0.12499826391300121,65340.0
36,15.41,20.88,685.0,1021.85,0.0,669.0,665.0,2.0,2.0,0.09999750006249844,61640.0
36,9.17,15.67,660.0,507.17,0.0,569.0,565.0,4.0,2.0,0.2592560585671782,192570.0
36,7.89,18.11,690.0,1256.44,0.0,589.0,585.0,5.0,4.0,0.11110987655692714,78900.0
36,14.48,10.29,675.0,407.28,0.0,669.0,665.0,5.0,5.0,0.12444167907379836,81088.0
36,14.33,11.89,660.0,744.23,0.0,709.0,705.0,7.0,5.0,0.056450702408025674,50155.0
60,15.41,8.9,775.0,6922.2,27.61,689.0,685.0,1.0,0.0,0.49998913067107237,354430.0
60,11.99,10.11,690.0,3866.31,0.0,714.0,710.0,5.0,2.0,0.31914214591178913,179850.0
36,8.18,7.79,700.0,1420.4,0.0,749.0,745.0,0.0,0.0,0.14999850001499984,122700.0
36,7.49,38.24,755.0,1441.86,0.0,729.0,725.0,2.0,2.0,0.2742180216083801,112350.0
36,15.41,15.3,690.0,1265.4,0.0,684.0,680.0,8.0,5.0,0.20688941760628943,92460.0
36,13.67,27.54,685.0,1368.63,0.0,559.0,555.0,3.0,2.0,0.20999475013124672,114828.0
36,13.67,17.81,705.0,1792.73,0.0,529.0,525.0,2.0,1.0,0.17777382724828336,109360.0
36,8.49,24.67,670.0,669.12,0.0,584.0,580.0,2.0,1.0,0.33332222259258026,84900.0
36,9.17,36.35,710.0,612.48,0.0,584.0,580.0,6.0,2.0,0.13333209877686317,132048.0
36,7.26,20.84,710.0,286.7,0.0,719.0,715.0,7.0,4.0,0.14034841494008876,58080.0
36,8.18,28.44,715.0,1236.75,0.0,769.0,765.0,3.0,0.0,0.1999960000799984,81800.0
36,6.99,17.23,715.0,526.36,0.0,724.0,720.0,4.0,2.0,0.06666577778962947,34950.0
60,17.86,19.11,705.0,6732.8,0.0,579.0,575.0,5.0,1.0,0.29166423613136555,625100.0
36,13.18,39.3,660.0,987.25,0.0,629.0,625.0,5.0,1.0,0.28259640885178905,85670.0
36,7.89,8.02,690.0,3220.02,0.0,709.0,705.0,3.0,1.0,0.2222205761438804,236700.0
36,13.18,12.52,680.0,338.7,0.0,739.0,735.0,5.0,2.0,0.27948001333299144,143662.0
36,11.22,19.57,720.0,728.59,0.0,619.0,615.0,3.0,2.0,0.12526880597949766,67320.0
60,19.89,23.46,660.0,6067.55,0.0,539.0,535.0,6.0,3.0,0.28234740495284405,286416.0
36,16.55,22.72,685.0,1249.04,0.0,554.0,550.0,6.0,4.0,0.06691078072381289,75302.5
36,8.38,17.11,670.0,575.63,0.0,564.0,560.0,4.0,4.0,0.0727263282295035,46928.00000000001
36,5.32,9.93,700.0,483.59,0.0,769.0,765.0,3.0,3.0,0.10344708681509408,47880.0
36,16.55,3.36,660.0,3353.32,44.29,599.0,595.0,6.0,2.0,0.38460946754665315,413750.0
36,12.59,24.56,675.0,1665.24,0.0,744.0,740.0,7.0,3.0,0.34781600533317875,151080.0
36,6.24,13.09,690.0,1799.58,0.0,769.0,765.0,2.0,0.0,0.19047437643451015,124800.0
36,8.49,22.62,705.0,1350.85,0.0,734.0,730.0,5.0,2.0,0.1388869599033347,84900.0
36,16.55,23.62,680.0,4653.24,0.0,799.0,795.0,4.0,1.0,0.2690433485182775,280522.5
36,11.22,6.15,680.0,829.74,0.0,664.0,660.0,4.0,2.0,0.08420963989852738,89760.0
36,18.2,20.88,665.0,3447.02,0.0,734.0,730.0,10.0,7.0,0.18429250907039654,261625.0
36,12.59,34.68,725.0,593.87,0.0,654.0,650.0,4.0,0.0,0.071396697902722,50360.0
36,9.76,19.4,695.0,1722.2,0.0,729.0,725.0,3.0,0.0,0.2777726338401141,146400.0
36,12.05,28.49,695.0,3160.65,0.0,569.0,565.0,7.0,3.0,0.3076875740373225,241000.0
36,11.99,20.71,660.0,5309.2,0.0,709.0,705.0,4.0,1.0,0.29105726551699046,335720.0
36,14.48,24.98,675.0,3161.18,0.0,704.0,700.0,2.0,0.0,0.439830005312334,203806.0
60,16.55,21.25,660.0,1443.79,0.0,549.0,545.0,5.0,2.0,0.242820246793669,182050.0
36,6.24,10.3,740.0,253.52,0.0,684.0,680.0,7.0,4.0,0.039999384624851926,16224.0
36,9.17,30.13,690.0,1411.4,0.0,674.0,670.0,4.0,2.0,0.19545099180014908,98577.5
36,6.24,28.44,730.0,932.37,0.0,699.0,695.0,4.0,1.0,0.09090826447032299,62400.0
36,9.17,19.95,670.0,513.15,0.0,649.0,645.0,7.0,3.0,0.06999860002799944,32095.0
36,15.41,23.36,715.0,95.88,0.0,634.0,630.0,14.0,9.0,0.123075029614929,123280.0
60,15.41,22.71,660.0,989.18,0.0,774.0,770.0,12.0,1.0,0.44998875028124297,277380.0
36,6.89,23.54,760.0,97.55,0.0,704.0,700.0,3.0,0.0,0.1863598715177471,63560.25
36,13.67,17.21,670.0,2967.41,0.0,704.0,700.0,3.0,2.0,0.28301352804664065,205050.0
36,17.86,29.71,665.0,1488.39,0.0,499.0,0.0,7.0,5.0,0.18124433611449642,103588.0
60,13.67,23.59,660.0,1720.06,0.0,634.0,630.0,12.0,2.0,0.13861248898525758,191380.0
60,18.99,24.65,675.0,4790.77,0.0,809.0,805.0,8.0,5.0,0.14705738179037461,284850.0
36,9.76,17.85,665.0,830.81,0.0,659.0,655.0,10.0,3.0,0.19999500012499688,78080.0
60,17.57,31.16,705.0,10342.93,0.0,744.0,740.0,4.0,2.0,0.38866580209684226,437053.75
60,16.55,24.42,670.0,216.25,0.0,504.0,500.0,3.0,2.0,0.41998950026249343,278040.0
36,8.38,18.7,720.0,687.93,0.0,689.0,685.0,0.0,0.0,0.458295142071494,46090.00000000001
36,9.17,20.5,730.0,1765.39,0.0,594.0,590.0,3.0,0.0,0.19354526539894518,110040.0
60,15.41,18.15,690.0,5198.7,0.0,559.0,555.0,5.0,5.0,0.33845633144105475,339020.0
36,11.49,32.17,700.0,975.1,0.0,644.0,640.0,7.0,3.0,0.1814849095297726,114900.0
36,11.99,4.08,705.0,582.85,0.0,694.0,690.0,7.0,3.0,0.05999880002399952,35970.0
60,18.99,17.87,675.0,7223.22,0.0,644.0,640.0,16.0,9.0,0.30422106730891113,410183.99999999994
36,18.49,16.84,665.0,1290.36,0.0,554.0,550.0,7.0,6.0,0.04334822616306273,87365.24999999999
36,11.49,35.02,680.0,1853.64,0.0,749.0,745.0,2.0,0.0,0.14285510206997043,114900.0
36,21.99,20.87,670.0,6085.44,0.0,704.0,700.0,4.0,2.0,0.3199960000499994,562944.0
36,13.18,33.8,665.0,423.53,0.0,639.0,635.0,3.0,3.0,0.17776790178323426,42176.0
60,14.48,18.9,690.0,5037.35,0.0,689.0,685.0,2.0,2.0,0.24624589590173498,213942.0
36,15.77,25.65,670.0,1390.06,0.0,749.0,745.0,5.0,4.0,0.10490884091355511,92648.75
60,18.99,22.95,700.0,1979.15,0.0,709.0,705.0,4.0,1.0,0.2998050265751449,213162.74999999997
36,10.64,7.54,690.0,737.11,0.0,724.0,720.0,2.0,1.0,0.14285306134110454,53200.0
36,8.38,11.35,675.0,1218.05,0.0,719.0,715.0,3.0,2.0,0.14749044999336294,83800.00000000001
36,11.99,29.68,700.0,392.21,0.0,724.0,720.0,1.0,0.0,0.08771622048349181,29975.0
36,6.49,16.3,700.0,667.05,0.0,764.0,760.0,4.0,1.0,0.1666631945167809,51920.0
36,7.89,9.24,715.0,2197.46,0.0,814.0,810.0,1.0,0.0,0.30302571173164045,157800.0
36,12.59,23.62,685.0,1272.07,0.0,674.0,670.0,7.0,1.0,0.22142066354773043,78058.0
60,15.77,8.59,705.0,10256.81,0.0,714.0,710.0,1.0,0.0,0.29473373964484584,441560.0
36,11.22,22.54,660.0,2146.55,0.0,739.0,735.0,5.0,4.0,0.21999780002199978,246840.0
36,10.64,3.12,670.0,659.12,0.0,659.0,655.0,5.0,1.0,0.07014820674318294,50008.0
36,11.22,25.88,690.0,912.73,0.0,524.0,520.0,6.0,2.0,0.03448252081020131,56100.0
60,10.99,12.75,705.0,2651.26,17.39,724.0,720.0,6.0,3.0,0.09999937500390622,175840.0
36,18.2,19.68,670.0,2164.42,0.0,629.0,625.0,13.0,8.0,0.07578867590867465,131040.0
60,7.89,24.97,740.0,2573.7,0.0,764.0,760.0,6.0,3.0,0.39129584139475226,142020.0
36,11.22,35.94,690.0,11.22,0.0,634.0,630.0,11.0,0.0,0.052173459361222946,67320.0
36,6.89,4.78,700.0,971.29,0.0,694.0,690.0,0.0,0.0,0.190352914303118,103350.0
60,21.48,16.84,700.0,10630.46,0.0,559.0,555.0,3.0,1.0,0.38460946754665315,537000.0
36,16.99,31.73,700.0,2333.84,0.0,674.0,670.0,11.0,3.0,0.3399864005439782,144415.0
36,8.38,16.48,675.0,1397.79,0.0,824.0,820.0,4.0,2.0,0.22221975311385428,167600.00000000003
36,18.99,17.76,670.0,657.35,0.0,654.0,650.0,5.0,4.0,0.0416659722337961,47474.99999999999
60,19.99,6.48,685.0,3333.24,0.0,499.0,0.0,1.0,0.0,0.20812239847001912,332833.5
60,10.64,5.28,685.0,6606.65,29.11,544.0,540.0,3.0,0.0,0.22499812501562488,287280.0
36,12.59,37.36,665.0,4131.53,0.0,729.0,725.0,7.0,4.0,0.3962189392652969,264390.0
36,10.64,24.58,670.0,1096.14,0.0,659.0,655.0,9.0,6.0,0.10094509848456171,85120.0
36,13.18,26.59,665.0,1926.47,0.0,774.0,770.0,5.0,3.0,0.29411043846964535,158160.0
36,13.18,29.04,705.0,60.76,0.0,629.0,625.0,5.0,2.0,0.07499812504687382,39540.0
36,14.48,28.0,660.0,881.35,0.0,514.0,510.0,1.0,0.0,0.07142743765971969,65160.0
36,10.64,27.6,690.0,2665.25,0.0,709.0,705.0,7.0,3.0,0.4393550211780422,165452.0
36,9.17,19.56,690.0,643.53,0.0,664.0,660.0,3.0,0.0,0.2407318247472316,59605.0
60,13.67,30.15,660.0,687.31,0.0,764.0,760.0,4.0,1.0,0.2499937501562461,136700.0
36,9.76,33.73,670.0,2735.92,32.16,544.0,540.0,3.0,2.0,0.2666631111585179,195200.0
36,9.76,4.8,685.0,1564.8,0.0,719.0,715.0,2.0,0.0,0.1999960000799984,97600.0
36,12.59,13.2,675.0,1020.64,0.0,669.0,665.0,11.0,5.0,0.0999980000399992,62950.0
36,15.41,34.83,670.0,2456.13,0.0,574.0,570.0,8.0,5.0,0.10589321135564914,154100.0
36,5.32,8.51,700.0,1027.53,0.0,649.0,645.0,0.0,0.0,0.11181716529849729,65436.0
36,9.76,27.59,700.0,1829.83,0.0,704.0,700.0,5.0,2.0,0.16188733653173246,187392.0
36,7.89,7.59,730.0,210.11,0.0,699.0,695.0,4.0,1.0,0.21428265310495564,118350.0
36,12.59,7.55,665.0,1088.28,0.0,729.0,725.0,7.0,2.0,0.17332948156707628,98202.0
36,9.17,15.51,660.0,7.63,0.0,679.0,675.0,13.0,5.0,0.23999400014999625,88032.0
60,15.41,19.16,665.0,3377.51,0.0,669.0,665.0,3.0,2.0,0.37036351178681876,308200.0
60,17.57,6.61,715.0,10143.21,0.0,794.0,790.0,0.0,0.0,0.4999905662157318,465605.0
36,10.64,13.88,675.0,1094.9,0.0,679.0,675.0,5.0,2.0,0.3047473929812866,68096.0
36,14.48,33.02,675.0,20.48,0.0,649.0,645.0,5.0,1.0,0.05401706939392848,21720.0
60,17.27,37.2,750.0,3938.17,0.0,769.0,765.0,5.0,1.0,0.1879883530553622,331152.25
36,13.67,32.53,665.0,2566.69,0.0,734.0,730.0,6.0,6.0,0.246150059229858,218720.0
36,8.38,19.65,670.0,800.95,0.0,699.0,695.0,2.0,1.0,0.13333037043621254,50280.00000000001
36,11.99,5.52,690.0,757.46,0.0,669.0,665.0,4.0,3.0,0.14285306134110454,59950.0
36,10.64,29.36,660.0,1551.23,0.0,639.0,635.0,7.0,2.0,0.2666607408724251,127680.0
36,13.67,20.81,740.0,6357.65,0.0,784.0,780.0,1.0,1.0,0.43999323087337117,390962.0
36,12.59,29.64,690.0,3534.45,0.0,684.0,680.0,2.0,1.0,0.2637943251486491,215603.75
36,9.99,25.92,710.0,469.63,0.0,584.0,580.0,6.0,2.0,0.08403184807041869,39960.0
36,18.2,28.29,700.0,7617.42,0.0,699.0,695.0,3.0,1.0,0.37971600108899684,482300.0
60,9.17,27.96,700.0,519.63,0.0,644.0,640.0,3.0,1.0,0.07741885536222347,110040.0
60,10.99,29.66,720.0,6904.09,0.0,719.0,715.0,2.0,0.0,0.35999520006399915,296730.0
60,18.49,14.65,695.0,11342.57,0.0,749.0,745.0,1.0,1.0,0.21874863282104487,647150.0
36,10.78,37.06,705.0,639.69,0.0,744.0,740.0,2.0,1.0,0.08620541025154739,53900.0
36,19.48,17.59,665.0,1753.36,0.0,559.0,555.0,10.0,8.0,0.13005797550029166,212819.0
36,11.99,16.68,720.0,85.78,0.0,674.0,670.0,1.0,0.0,0.01666638889351844,11990.0
36,17.57,13.98,660.0,1298.23,0.0,789.0,785.0,9.0,6.0,0.09411653980541405,140560.0
36,12.05,14.45,700.0,745.29,0.0,769.0,765.0,5.0,3.0,0.11080025484058613,48200.0
36,5.32,22.98,740.0,896.9,0.0,649.0,645.0,3.0,2.0,0.2748448271913149,63840.0
36,13.67,11.53,700.0,356.36,0.0,599.0,595.0,3.0,1.0,0.057140816399414304,21872.0
36,10.64,10.11,665.0,777.92,0.0,599.0,595.0,9.0,3.0,0.062121576065799176,79800.0
36,15.41,8.54,690.0,2046.8,0.0,619.0,615.0,6.0,4.0,0.12705732873730896,166428.0
60,12.59,16.37,670.0,2707.38,0.0,524.0,520.0,7.0,3.0,0.2999940001199976,188850.0
36,10.64,10.53,660.0,918.87,0.0,659.0,655.0,4.0,1.0,0.21851042553979483,62776.0
36,14.33,11.28,670.0,1550.27,0.0,639.0,635.0,4.0,3.0,0.1379286564024758,114640.0
36,11.22,15.97,690.0,1737.13,0.0,679.0,675.0,7.0,3.0,0.3076844183482475,134640.0
36,7.91,13.11,705.0,985.37,0.0,544.0,540.0,0.0,0.0,0.09523718821725508,79100.0
60,9.76,9.52,725.0,2283.83,0.0,734.0,730.0,5.0,3.0,0.1799985000124999,210816.0
36,11.99,11.53,680.0,916.24,0.0,714.0,710.0,4.0,3.0,0.06666587302532112,67144.0
36,8.49,10.42,735.0,325.86,0.0,684.0,680.0,6.0,4.0,0.08571122459912146,20376.0
36,11.22,32.06,770.0,1143.35,0.0,739.0,735.0,5.0,3.0,0.18461183438780024,107712.0
60,12.59,23.79,670.0,3098.66,0.0,709.0,705.0,6.0,1.0,0.20869383744489178,302160.0
36,6.24,27.44,745.0,458.41,0.0,774.0,770.0,3.0,1.0,0.23076568052799187,93600.0
36,9.76,35.36,710.0,1171.58,0.0,704.0,700.0,4.0,1.0,0.15023737505258308,73200.0
36,12.05,10.67,670.0,151.56,0.0,669.0,665.0,1.0,1.0,0.04666562965267439,25305.0
36,9.76,27.69,680.0,1411.26,0.0,579.0,575.0,2.0,2.0,0.22499437514062148,87840.0
36,6.89,21.86,690.0,1325.17,19.27,634.0,630.0,3.0,3.0,0.13157756234144904,86125.0
60,13.67,31.54,705.0,5963.38,0.0,524.0,520.0,7.0,3.0,0.36584919696101265,410100.0
36,19.48,22.61,660.0,1603.07,0.0,539.0,535.0,9.0,6.0,0.37248137593120345,145126.0
36,15.41,36.59,665.0,1393.37,0.0,594.0,590.0,4.0,2.0,0.06745482301984591,87837.0
60,15.41,10.67,705.0,3801.65,0.0,719.0,715.0,2.0,0.0,0.15833122225037,182993.75
60,18.49,26.61,685.0,5867.76,0.0,689.0,685.0,11.0,2.0,0.4294425835265825,647150.0
36,12.88,22.96,715.0,1211.5,0.0,659.0,655.0,4.0,3.0,0.45913866388643837,73738.0
36,8.49,18.5,685.0,981.24,0.0,684.0,680.0,2.0,0.0,0.19564792069737613,76410.0
36,5.32,16.46,730.0,1674.5,0.0,689.0,685.0,4.0,1.0,0.21052409974631847,106400.0
60,18.2,28.67,705.0,2704.73,0.0,544.0,540.0,6.0,6.0,0.31943852891613117,313950.0
36,14.85,22.72,670.0,791.68,0.0,679.0,675.0,9.0,2.0,0.09433784268221354,74250.0
36,10.99,18.45,695.0,1887.62,0.0,724.0,720.0,4.0,4.0,0.3333259260905313,164850.0
36,5.32,12.18,765.0,694.15,0.0,844.0,840.0,2.0,0.0,0.2036999314827503,58520.0
36,12.59,15.09,660.0,1399.31,0.0,534.0,530.0,6.0,4.0,0.13392617988964484,94425.0
60,11.99,19.83,680.0,377.37,0.0,679.0,675.0,2.0,1.0,0.2898498215612036,191840.0
60,14.48,32.6,720.0,465.46,0.0,694.0,690.0,5.0,2.0,0.21999560008799823,159280.0
60,9.76,24.28,700.0,2919.16,0.0,684.0,680.0,2.0,0.0,0.35220568812186315,195200.0
60,18.99,30.51,705.0,5772.85,0.0,524.0,520.0,7.0,0.0,0.49998611149690286,341820.0
36,7.89,26.11,710.0,463.66,0.0,729.0,725.0,9.0,5.0,0.15384378701866125,78900.0
36,15.41,9.43,675.0,255.35,30.0,549.0,545.0,3.0,3.0,0.021428188782343174,18492.0
36,11.22,11.72,705.0,1966.42,0.0,734.0,730.0,1.0,1.0,0.42066043688591087,157080.0
60,17.57,12.15,685.0,4875.54,0.0,599.0,595.0,7.0,1.0,0.3399943334277762,358428.0
36,6.24,14.26,825.0,1478.8,0.0,829.0,825.0,0.0,0.0,0.21428265310495564,93600.0
36,6.99,16.2,725.0,1002.82,0.0,804.0,800.0,3.0,2.0,0.1285695918629734,62910.0
36,11.99,8.77,680.0,4661.06,0.0,719.0,715.0,5.0,1.0,0.31999573339022147,287760.0
36,6.24,24.4,740.0,274.69,0.0,774.0,770.0,4.0,1.0,0.05833211808087332,17472.0
36,11.22,22.43,715.0,2648.88,24.63,614.0,610.0,3.0,1.0,0.23076568052799187,168300.0
36,8.38,9.33,670.0,1068.72,0.0,644.0,640.0,8.0,5.0,0.09411653980541405,67040.0
60,18.49,32.56,680.0,4637.8,0.0,549.0,545.0,4.0,2.0,0.4674844171860938,259322.24999999997
60,18.99,12.34,665.0,6549.51,0.0,744.0,740.0,2.0,2.0,0.3596696845229135,317607.75
36,7.26,25.81,695.0,858.12,0.0,694.0,690.0,5.0,2.0,0.08695576560203824,72600.0
36,17.57,9.55,660.0,4369.36,0.0,679.0,675.0,7.0,1.0,0.2941118801592126,263550.0
36,11.22,13.91,670.0,1090.33,0.0,719.0,715.0,3.0,0.0,0.22221399207436762,67320.0
60,12.59,26.02,660.0,4328.08,0.0,784.0,780.0,4.0,2.0,0.28626357375248235,255891.75
60,17.57,10.34,665.0,1551.8,0.0,584.0,580.0,1.0,0.0,0.3596391024027571,326362.75
36,9.8,22.12,670.0,864.34,0.0,634.0,630.0,8.0,5.0,0.07222141976200265,63700.00000000001
36,9.17,10.81,670.0,1035.31,0.0,609.0,605.0,5.0,3.0,0.046666355557629616,64190.0
60,11.49,6.5,670.0,2720.39,0.0,504.0,500.0,5.0,1.0,0.18749765627929652,172350.0
60,18.49,35.49,685.0,8914.06,0.0,724.0,720.0,3.0,1.0,0.4364243562740745,425269.99999999994
36,6.89,7.49,695.0,63.78,0.0,679.0,675.0,2.0,1.0,0.03999920001599968,13780.0
36,6.24,16.75,750.0,554.91,0.0,809.0,805.0,1.0,1.0,0.1860421850654636,49920.0
36,7.89,26.45,705.0,978.76,0.0,829.0,825.0,1.0,0.0,0.1951195717125401,126240.0
36,9.76,30.61,705.0,1058.04,0.0,759.0,755.0,2.0,1.0,0.26922041459943846,68320.0
36,11.99,10.18,660.0,1558.99,0.0,689.0,685.0,5.0,3.0,0.3478109647406635,95920.0
36,8.38,23.07,660.0,3247.95,0.0,689.0,685.0,0.0,0.0,0.20869383744489178,201120.00000000003
60,14.33,23.43,695.0,2271.87,0.0,749.0,745.0,7.0,3.0,0.44991606043648574,288033.0
36,5.32,16.55,775.0,1094.86,30.11,774.0,770.0,4.0,2.0,0.16666527778935175,106400.0
36,9.17,24.14,660.0,255.2,0.0,704.0,700.0,11.0,5.0,0.06249934896511495,55020.0
36,9.17,28.83,660.0,1170.89,0.0,719.0,715.0,3.0,1.0,0.19999500012499688,73360.0
60,13.18,10.69,660.0,1640.57,0.0,729.0,725.0,5.0,1.0,0.2307647929847503,158160.0
36,13.67,9.77,660.0,1484.3,0.0,584.0,580.0,3.0,0.0,0.38093424122660824,109360.0
36,21.99,19.2,670.0,244.92,0.0,659.0,655.0,6.0,3.0,0.05971890450530526,23639.25
60,19.99,25.76,675.0,1987.71,0.0,514.0,510.0,3.0,0.0,0.33954210322079936,227386.24999999997
36,18.49,15.44,675.0,1407.33,0.0,569.0,565.0,7.0,4.0,0.13166447225879568,146071.0
60,15.41,15.37,680.0,2309.09,0.0,684.0,680.0,5.0,3.0,0.20407955020867133,308200.0
60,11.22,29.18,780.0,4638.2,0.0,784.0,780.0,4.0,1.0,0.3730319013352679,213460.5
36,13.67,18.7,660.0,1379.26,0.0,679.0,675.0,8.0,2.0,0.1660356473503478,180444.0
36,10.64,32.72,660.0,1560.05,0.0,524.0,520.0,5.0,3.0,0.30665644478517384,97888.0
36,7.89,6.7,695.0,2503.71,0.0,814.0,810.0,5.0,3.0,0.12499921875488278,157800.0
60,18.49,9.57,710.0,919.13,0.0,689.0,685.0,13.0,5.0,0.26086729680611476,554700.0
36,14.48,29.33,705.0,2449.28,0.0,699.0,695.0,1.0,1.0,0.4799904001919962,347520.0
36,11.22,3.09,670.0,1811.01,0.0,689.0,685.0,8.0,2.0,0.11904620183093058,112200.0
36,15.41,28.51,730.0,3955.14,0.0,714.0,710.0,25.0,14.0,0.38094331087355066,246560.0
60,16.99,24.32,680.0,5278.33,0.0,694.0,690.0,10.0,3.0,0.33612679905265075,313465.5
36,16.55,19.61,680.0,2730.84,0.0,709.0,705.0,1.0,1.0,0.17250409007197562,165500.0
60,14.48,23.07,725.0,6197.03,0.0,634.0,630.0,1.0,1.0,0.17738976182815802,295392.0
36,13.67,9.89,675.0,329.4,0.0,559.0,555.0,6.0,3.0,0.021686485704991505,24606.0
36,10.64,12.98,690.0,205.4,0.0,699.0,695.0,3.0,1.0,0.15999786669511074,127680.0
36,11.99,3.16,720.0,3818.93,0.0,794.0,790.0,3.0,1.0,0.29473373964484584,335720.0
36,19.48,13.2,670.0,321.71,0.0,524.0,520.0,8.0,3.0,0.20832465313945253,97400.0
36,5.32,22.13,755.0,2012.07,0.0,749.0,745.0,10.0,1.0,0.1904746787723907,127680.0
36,8.38,19.89,685.0,662.52,0.0,699.0,695.0,5.0,2.0,0.033112363494281497,41900.00000000001
60,20.99,14.86,685.0,2079.01,0.0,679.0,675.0,9.0,7.0,0.2999957143469379,440789.99999999994
36,13.67,10.72,680.0,1036.35,0.0,669.0,665.0,4.0,4.0,0.08152484061893658,68350.0
36,11.22,19.49,680.0,1374.98,0.0,609.0,605.0,6.0,1.0,0.2528045504819087,89760.0
60,19.99,24.36,745.0,11016.74,0.0,664.0,660.0,8.0,5.0,0.17910314102133565,479759.99999999994
60,16.99,33.76,690.0,3890.45,0.0,559.0,555.0,5.0,2.0,0.4347731571052803,339799.99999999994
36,10.64,35.8,755.0,3947.5,0.0,764.0,760.0,8.0,4.0,0.268889556008737,276374.0
60,13.67,26.98,665.0,2400.15,0.0,744.0,740.0,4.0,1.0,0.2777726338401141,205050.0
60,11.49,21.23,795.0,2012.61,0.0,789.0,785.0,2.0,1.0,0.22499718753515582,206820.0
60,17.86,30.61,720.0,3183.12,0.0,714.0,710.0,4.0,2.0,0.34932867561765846,467932.0
36,12.88,11.57,670.0,778.25,16.82,589.0,585.0,4.0,3.0,0.11627771770095696,128800.00000000001
36,5.32,7.42,745.0,838.35,0.0,659.0,655.0,3.0,1.0,0.11428440817819224,53200.0
60,11.22,10.1,725.0,1796.71,0.0,729.0,725.0,6.0,5.0,0.23528950412737004,134640.0
36,8.38,21.22,665.0,655.24,0.0,514.0,510.0,4.0,3.0,0.15555267495046388,70392.0
36,9.17,13.65,660.0,783.76,0.0,719.0,715.0,4.0,2.0,0.08571306124198226,55020.0
60,13.18,28.29,735.0,4667.33,0.0,779.0,775.0,3.0,1.0,0.45964864434899205,266565.5
36,11.48,17.72,670.0,790.39,15.0,599.0,595.0,6.0,2.0,0.07031195068788525,103320.0
36,5.32,9.57,695.0,1972.72,0.0,724.0,720.0,2.0,0.0,0.19491360242709807,122360.0
60,18.2,18.85,665.0,5640.7,57.39,559.0,555.0,7.0,2.0,0.33556296279725284,273000.0
60,19.99,23.2,685.0,4284.48,0.0,744.0,740.0,0.0,0.0,0.3598879206190072,279860.0
36,10.64,16.11,710.0,1801.39,0.0,694.0,690.0,1.0,0.0,0.21052409974631847,212800.0
36,7.26,25.8,740.0,627.81,0.0,739.0,735.0,3.0,1.0,0.34999125021874455,101640.0
36,7.26,1.5,690.0,642.74,0.0,694.0,690.0,2.0,1.0,0.07142806122813408,72600.0
36,9.76,26.61,705.0,2707.95,0.0,684.0,680.0,5.0,1.0,0.34263140922283136,165920.0
60,18.49,10.29,660.0,3768.55,0.0,689.0,685.0,8.0,4.0,0.2941133218629138,369799.99999999994
36,14.48,11.74,695.0,1185.37,0.0,674.0,670.0,2.0,2.0,0.07940162932143367,72400.0
36,12.88,14.8,695.0,403.66,0.0,799.0,795.0,8.0,4.0,0.124998437519531,128800.00000000001
60,17.57,23.05,710.0,4085.94,0.0,754.0,750.0,2.0,1.0,0.33111486374623356,175700.0
36,6.24,16.95,700.0,691.63,0.0,739.0,735.0,2.0,2.0,0.1470566609314569,62400.0
60,13.67,12.58,690.0,4266.58,0.0,574.0,570.0,6.0,1.0,0.31999542863673375,306208.0
36,10.64,23.19,690.0,137.14,15.0,599.0,595.0,6.0,6.0,0.08420963989852738,85120.0
